Course,Year,Season,Antal bestået,Antal tilmeldte,Eksamensgennemsnit,Fremmødte
11346,2019,Winter,"15  (65  %  af de tilmeldte,  71  %  af de fremmødte)",23,"3,2 (Efter 7-trinsskalaen)",21
11346,2020,Winter,"11  (61  %  af de tilmeldte,  73  %  af de fremmødte)",18,"3,7 (Efter 7-trinsskalaen)",15
11346,2021,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,4 (Efter 7-trinsskalaen),5
11346,2021,Winter,"15  (83  %  af de tilmeldte,  88  %  af de fremmødte)",18,"4,9 (Efter 7-trinsskalaen)",17
11346,2022,Summer,,1,,1
11347,2017,Winter,"10  (90  %  af de tilmeldte,  100  %  af de fremmødte)",11,"8,9 (Efter 7-trinsskalaen)",10
11347,2018,Summer,"13  (81  %  af de tilmeldte,  86  %  af de fremmødte)",16,"4,7 (Efter 7-trinsskalaen)",15
11347,2019,Summer,,3,,3
11347,2020,Summer,"12  (92  %  af de tilmeldte,  100  %  af de fremmødte)",13,"7,2 (Efter 7-trinsskalaen)",12
11347,2021,Summer,"17  (94  %  af de tilmeldte,  100  %  af de fremmødte)",18,"8,4 (Efter 7-trinsskalaen)",17
11347,2022,Summer,"13  (100  %  af de tilmeldte,  100  %  af de fremmødte)",13,"7,2 (Efter 7-trinsskalaen)",13
11351,2017,Summer,"21  (70  %  af de tilmeldte,  100  %  af de fremmødte)",30,"3,5 (Efter 7-trinsskalaen)",21
11351,2017,Winter,"98  (93  %  af de tilmeldte,  97  %  af de fremmødte)",105,"6,8 (Efter 7-trinsskalaen)",101
11351,2018,Summer,,1,,1
11351,2018,Winter,"100  (77  %  af de tilmeldte,  82  %  af de fremmødte)",129,"5,5 (Efter 7-trinsskalaen)",121
11351,2019,Summer,"15  (75  %  af de tilmeldte,  83  %  af de fremmødte)",20,"5,2 (Efter 7-trinsskalaen)",18
11351,2019,Winter,"116  (87  %  af de tilmeldte,  92  %  af de fremmødte)",133,7 (Efter 7-trinsskalaen),126
11351,2020,Summer,"7  (63  %  af de tilmeldte,  63  %  af de fremmødte)",11,"2,2 (Efter 7-trinsskalaen)",11
11351,2020,Winter,"91  (77  %  af de tilmeldte,  88  %  af de fremmødte)",117,"5,2 (Efter 7-trinsskalaen)",103
11351,2021,Summer,"11  (91  %  af de tilmeldte,  100  %  af de fremmødte)",12,"5,5 (Efter 7-trinsskalaen)",11
11351,2021,Winter,"93  (80  %  af de tilmeldte,  83  %  af de fremmødte)",115,"4,7 (Efter 7-trinsskalaen)",111
11351,2022,Summer,"9  (69  %  af de tilmeldte,  81  %  af de fremmødte)",13,"3,1 (Efter 7-trinsskalaen)",11
11352,2017,Summer,"97  (79  %  af de tilmeldte,  86  %  af de fremmødte)",122,6 (Efter 7-trinsskalaen),112
11352,2018,Summer,"116  (89  %  af de tilmeldte,  96  %  af de fremmødte)",129,"7,1 (Efter 7-trinsskalaen)",120
11352,2019,Summer,"105  (84  %  af de tilmeldte,  95  %  af de fremmødte)",125,"7,5 (Efter 7-trinsskalaen)",110
11352,2020,Summer,"104  (86  %  af de tilmeldte,  97  %  af de fremmødte)",120,"7,9 (Efter 7-trinsskalaen)",107
11352,2021,Summer,"84  (84  %  af de tilmeldte,  94  %  af de fremmødte)",99,"6,9 (Efter 7-trinsskalaen)",89
11352,2022,Summer,"85  (89  %  af de tilmeldte,  98  %  af de fremmødte)",95,"9,4 (Efter 7-trinsskalaen)",86
11353,2017,Summer,"33  (94  %  af de tilmeldte,  97  %  af de fremmødte)",35,"7,7 (Efter 7-trinsskalaen)",34
11353,2018,Summer,"58  (96  %  af de tilmeldte,  100  %  af de fremmødte)",60,"8,6 (Efter 7-trinsskalaen)",58
11353,2020,Summer,"94  (97  %  af de tilmeldte,  97  %  af de fremmødte)",96,"7,6 (Efter 7-trinsskalaen)",96
11353,2021,Summer,"76  (100  %  af de tilmeldte,  100  %  af de fremmødte)",76,"7,7 (Efter 7-trinsskalaen)",76
11353,2022,Summer,"62  (93  %  af de tilmeldte,  98  %  af de fremmødte)",66,"7,9 (Efter 7-trinsskalaen)",63
11365,2017,Winter,"17  (100  %  af de tilmeldte,  100  %  af de fremmødte)",17,"8,9 (Efter 7-trinsskalaen)",17
11365,2018,Winter,"49  (98  %  af de tilmeldte,  100  %  af de fremmødte)",50,"8,4 (Efter 7-trinsskalaen)",49
11365,2020,Summer,"32  (86  %  af de tilmeldte,  100  %  af de fremmødte)",37,9 (Efter 7-trinsskalaen),32
11365,2021,Summer,"42  (91  %  af de tilmeldte,  93  %  af de fremmødte)",46,"7,9 (Efter 7-trinsskalaen)",45
11365,2022,Summer,"37  (92  %  af de tilmeldte,  100  %  af de fremmødte)",40,"8,1 (Efter 7-trinsskalaen)",37
11374,2017,Summer,,1,,0
11374,2017,Winter,"39  (97  %  af de tilmeldte,  97  %  af de fremmødte)",40,"8,6 (Efter 7-trinsskalaen)",40
11374,2018,Winter,"50  (94  %  af de tilmeldte,  98  %  af de fremmødte)",53,"8,6 (Efter 7-trinsskalaen)",51
11374,2019,Summer,,1,,1
11374,2019,Winter,"50  (100  %  af de tilmeldte,  100  %  af de fremmødte)",50,"8,8 (Efter 7-trinsskalaen)",50
11374,2020,Winter,"53  (98  %  af de tilmeldte,  100  %  af de fremmødte)",54,"8,8 (Efter 7-trinsskalaen)",53
11374,2021,Winter,"46  (95  %  af de tilmeldte,  100  %  af de fremmødte)",48,"9,2 (Efter 7-trinsskalaen)",46
11375,2017,Winter,"49  (94  %  af de tilmeldte,  98  %  af de fremmødte)",52,"7,5 (Efter 7-trinsskalaen)",50
11375,2018,Winter,"57  (98  %  af de tilmeldte,  100  %  af de fremmødte)",58,"7,6 (Efter 7-trinsskalaen)",57
11375,2019,Winter,"62  (100  %  af de tilmeldte,  100  %  af de fremmødte)",62,"7,1 (Efter 7-trinsskalaen)",62
11375,2020,Winter,"48  (100  %  af de tilmeldte,  100  %  af de fremmødte)",48,"7,6 (Efter 7-trinsskalaen)",48
11375,2021,Winter,"48  (96  %  af de tilmeldte,  100  %  af de fremmødte)",50,"7,4 (Efter 7-trinsskalaen)",48
11376,2017,Summer,"99  (77  %  af de tilmeldte,  93  %  af de fremmødte)",127,"4,8 (Efter 7-trinsskalaen)",106
11376,2017,Winter,,2,,2
11376,2018,Summer,"42  (84  %  af de tilmeldte,  95  %  af de fremmødte)",50,"6,3 (Efter 7-trinsskalaen)",44
11376,2019,Summer,"51  (94  %  af de tilmeldte,  98  %  af de fremmødte)",54,"6,4 (Efter 7-trinsskalaen)",52
11376,2020,Summer,"48  (75  %  af de tilmeldte,  94  %  af de fremmødte)",64,"6,6 (Efter 7-trinsskalaen)",51
11376,2021,Summer,"40  (80  %  af de tilmeldte,  93  %  af de fremmødte)",50,"5,7 (Efter 7-trinsskalaen)",43
11376,2022,Summer,"31  (86  %  af de tilmeldte,  91  %  af de fremmødte)",36,"5,6 (Efter 7-trinsskalaen)",34
11404,2020,Summer,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,"9,8 (Efter 7-trinsskalaen)",8
11404,2021,Summer,"13  (100  %  af de tilmeldte,  100  %  af de fremmødte)",13,"7,9 (Efter 7-trinsskalaen)",13
11404,2022,Summer,"12  (92  %  af de tilmeldte,  92  %  af de fremmødte)",13,"7,4 (Efter 7-trinsskalaen)",13
11411,2017,Summer,"67  (69  %  af de tilmeldte,  74  %  af de fremmødte)",97,"5,1 (Efter 7-trinsskalaen)",90
11411,2018,Summer,"66  (71  %  af de tilmeldte,  77  %  af de fremmødte)",92,"3,4 (Efter 7-trinsskalaen)",85
11411,2019,Summer,"76  (73  %  af de tilmeldte,  77  %  af de fremmødte)",103,"3,7 (Efter 7-trinsskalaen)",98
11411,2020,Summer,"24  (57  %  af de tilmeldte,  61  %  af de fremmødte)",42,"2,5 (Efter 7-trinsskalaen)",39
11411,2021,Summer,"47  (85  %  af de tilmeldte,  90  %  af de fremmødte)",55,"7,2 (Efter 7-trinsskalaen)",52
11411,2022,Summer,"48  (64  %  af de tilmeldte,  70  %  af de fremmødte)",74,"3,4 (Efter 7-trinsskalaen)",68
11412,2018,Winter,"12  (25  %  af de tilmeldte,  36  %  af de fremmødte)",47,"0,9 (Efter 7-trinsskalaen)",33
11412,2019,Summer,"48  (64  %  af de tilmeldte,  73  %  af de fremmødte)",74,"4,8 (Efter 7-trinsskalaen)",65
11412,2019,Winter,"8  (17  %  af de tilmeldte,  22  %  af de fremmødte)",46,"-0,7 (Efter 7-trinsskalaen)",35
11412,2020,Summer,"51  (48  %  af de tilmeldte,  52  %  af de fremmødte)",106,"2,1 (Efter 7-trinsskalaen)",97
11412,2020,Winter,"27  (50  %  af de tilmeldte,  55  %  af de fremmødte)",53,"2,9 (Efter 7-trinsskalaen)",49
11412,2021,Summer,"50  (69  %  af de tilmeldte,  74  %  af de fremmødte)",72,"3,8 (Efter 7-trinsskalaen)",67
11412,2021,Winter,"22  (68  %  af de tilmeldte,  91  %  af de fremmødte)",32,"4,3 (Efter 7-trinsskalaen)",24
11412,2022,Summer,"62  (73  %  af de tilmeldte,  80  %  af de fremmødte)",84,"4,3 (Efter 7-trinsskalaen)",77
11418,2017,Summer,"4  (50  %  af de tilmeldte,  66  %  af de fremmødte)",8,"4,7 (Efter 7-trinsskalaen)",6
11418,2017,Winter,"32  (76  %  af de tilmeldte,  84  %  af de fremmødte)",42,"5,4 (Efter 7-trinsskalaen)",38
11418,2018,Summer,"5  (83  %  af de tilmeldte,  100  %  af de fremmødte)",6,"7,6 (Efter 7-trinsskalaen)",5
11418,2018,Winter,"20  (71  %  af de tilmeldte,  80  %  af de fremmødte)",28,"5,2 (Efter 7-trinsskalaen)",25
11418,2019,Summer,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,"8,4 (Efter 7-trinsskalaen)",8
11418,2019,Winter,"22  (70  %  af de tilmeldte,  75  %  af de fremmødte)",31,"4,7 (Efter 7-trinsskalaen)",29
11418,2020,Summer,"6  (85  %  af de tilmeldte,  100  %  af de fremmødte)",7,"7,7 (Efter 7-trinsskalaen)",6
11418,2020,Winter,"24  (88  %  af de tilmeldte,  88  %  af de fremmødte)",27,"6,2 (Efter 7-trinsskalaen)",27
11418,2021,Summer,,2,,2
11418,2021,Winter,"14  (63  %  af de tilmeldte,  77  %  af de fremmødte)",22,"5,6 (Efter 7-trinsskalaen)",18
11418,2022,Summer,,2,,2
11420,2017,Winter,"9  (100  %  af de tilmeldte,  100  %  af de fremmødte)",9,"8,2 (Efter 7-trinsskalaen)",9
11420,2018,Winter,"4  (66  %  af de tilmeldte,  100  %  af de fremmødte)",6,"9,8 (Efter 7-trinsskalaen)",4
11420,2019,Winter,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"9,4 (Efter 7-trinsskalaen)",7
11420,2020,Winter,"13  (100  %  af de tilmeldte,  100  %  af de fremmødte)",13,"7,8 (Efter 7-trinsskalaen)",13
11420,2021,Winter,"15  (93  %  af de tilmeldte,  100  %  af de fremmødte)",16,"9,1 (Efter 7-trinsskalaen)",15
11430,2017,Summer,,1,,0
11430,2017,Winter,"22  (100  %  af de tilmeldte,  100  %  af de fremmødte)",22,"7,9 (Efter 7-trinsskalaen)",22
11430,2018,Winter,"19  (90  %  af de tilmeldte,  90  %  af de fremmødte)",21,"7,4 (Efter 7-trinsskalaen)",21
11430,2019,Summer,,2,,2
11430,2019,Winter,"40  (95  %  af de tilmeldte,  95  %  af de fremmødte)",42,"7,4 (Efter 7-trinsskalaen)",42
11430,2020,Winter,"23  (88  %  af de tilmeldte,  92  %  af de fremmødte)",26,"7,4 (Efter 7-trinsskalaen)",25
11430,2021,Summer,,1,,1
11430,2021,Winter,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,8 (Efter 7-trinsskalaen),16
11440,2017,Summer,"4  (50  %  af de tilmeldte,  57  %  af de fremmødte)",8,"1,9 (Efter 7-trinsskalaen)",7
11440,2017,Winter,"24  (70  %  af de tilmeldte,  72  %  af de fremmødte)",34,"4,8 (Efter 7-trinsskalaen)",33
11440,2018,Summer,"4  (57  %  af de tilmeldte,  57  %  af de fremmødte)",7,3 (Efter 7-trinsskalaen),7
11440,2018,Winter,"22  (88  %  af de tilmeldte,  91  %  af de fremmødte)",25,7 (Efter 7-trinsskalaen),24
11440,2019,Summer,,1,,0
11440,2019,Winter,"15  (55  %  af de tilmeldte,  55  %  af de fremmødte)",27,3 (Efter 7-trinsskalaen),27
11440,2020,Summer,"6  (85  %  af de tilmeldte,  85  %  af de fremmødte)",7,"4,1 (Efter 7-trinsskalaen)",7
11440,2020,Winter,"9  (81  %  af de tilmeldte,  90  %  af de fremmødte)",11,"6,3 (Efter 7-trinsskalaen)",10
11440,2021,Summer,,1,,1
11440,2021,Winter,"7  (63  %  af de tilmeldte,  87  %  af de fremmødte)",11,"5,5 (Efter 7-trinsskalaen)",8
11441,2017,Summer,"18  (94  %  af de tilmeldte,  100  %  af de fremmødte)",19,7 (Efter 7-trinsskalaen),18
11441,2018,Summer,"16  (80  %  af de tilmeldte,  84  %  af de fremmødte)",20,"6,5 (Efter 7-trinsskalaen)",19
11441,2019,Summer,"12  (92  %  af de tilmeldte,  100  %  af de fremmødte)",13,"7,2 (Efter 7-trinsskalaen)",12
11441,2020,Summer,"14  (100  %  af de tilmeldte,  100  %  af de fremmødte)",14,"6,2 (Efter 7-trinsskalaen)",14
11441,2021,Summer,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"6,9 (Efter 7-trinsskalaen)",7
11441,2022,Summer,"12  (100  %  af de tilmeldte,  100  %  af de fremmødte)",12,"7,8 (Efter 7-trinsskalaen)",12
11442,2017,Summer,,3,,3
11442,2017,Winter,"17  (94  %  af de tilmeldte,  100  %  af de fremmødte)",18,6 (Efter 7-trinsskalaen),17
11442,2018,Winter,"10  (100  %  af de tilmeldte,  100  %  af de fremmødte)",10,"7,5 (Efter 7-trinsskalaen)",10
11442,2019,Winter,"7  (87  %  af de tilmeldte,  100  %  af de fremmødte)",8,"8,4 (Efter 7-trinsskalaen)",7
11442,2020,Winter,"14  (100  %  af de tilmeldte,  100  %  af de fremmødte)",14,"6,6 (Efter 7-trinsskalaen)",14
11442,2021,Winter,"6  (85  %  af de tilmeldte,  100  %  af de fremmødte)",7,7 (Efter 7-trinsskalaen),6
11443,2018,Summer,"10  (100  %  af de tilmeldte,  100  %  af de fremmødte)",10,"5,3 (Efter 7-trinsskalaen)",10
11443,2019,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,"6,4 (Efter 7-trinsskalaen)",5
11443,2020,Summer,"9  (100  %  af de tilmeldte,  100  %  af de fremmødte)",9,"7,8 (Efter 7-trinsskalaen)",9
11443,2021,Summer,"3  (60  %  af de tilmeldte,  60  %  af de fremmødte)",5,"3,6 (Efter 7-trinsskalaen)",5
11443,2021,Winter,,1,,1
11444,2021,Winter,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,"5,6 (Efter 7-trinsskalaen)",8
11450,2017,Summer,"16  (84  %  af de tilmeldte,  84  %  af de fremmødte)",19,"6,2 (Efter 7-trinsskalaen)",19
11450,2018,Summer,"10  (76  %  af de tilmeldte,  76  %  af de fremmødte)",13,4 (Efter 7-trinsskalaen),13
11450,2019,Summer,"14  (87  %  af de tilmeldte,  87  %  af de fremmødte)",16,"4,3 (Efter 7-trinsskalaen)",16
11450,2020,Summer,"6  (66  %  af de tilmeldte,  66  %  af de fremmødte)",9,"6,2 (Efter 7-trinsskalaen)",9
11450,2021,Summer,"4  (80  %  af de tilmeldte,  80  %  af de fremmødte)",5,"2,8 (Efter 7-trinsskalaen)",5
11451,2017,Summer,,2,,2
11451,2017,Winter,"12  (75  %  af de tilmeldte,  75  %  af de fremmødte)",16,"5,1 (Efter 7-trinsskalaen)",16
11451,2018,Winter,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,"7,3 (Efter 7-trinsskalaen)",16
11451,2019,Winter,"15  (93  %  af de tilmeldte,  93  %  af de fremmødte)",16,"8,4 (Efter 7-trinsskalaen)",16
11451,2020,Winter,,3,,3
11451,2021,Winter,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,"9,4 (Efter 7-trinsskalaen)",5
11462,2017,Summer,"56  (88  %  af de tilmeldte,  93  %  af de fremmødte)",63,"6,4 (Efter 7-trinsskalaen)",60
11462,2018,Summer,"30  (78  %  af de tilmeldte,  83  %  af de fremmødte)",38,"5,2 (Efter 7-trinsskalaen)",36
11462,2019,Summer,"39  (84  %  af de tilmeldte,  86  %  af de fremmødte)",46,"5,2 (Efter 7-trinsskalaen)",45
11462,2020,Summer,"30  (76  %  af de tilmeldte,  90  %  af de fremmødte)",39,"5,6 (Efter 7-trinsskalaen)",33
11462,2021,Summer,"46  (82  %  af de tilmeldte,  85  %  af de fremmødte)",56,"4,6 (Efter 7-trinsskalaen)",54
11462,2022,Summer,"32  (76  %  af de tilmeldte,  84  %  af de fremmødte)",42,"5,2 (Efter 7-trinsskalaen)",38
11463,2017,Summer,,1,,0
11463,2017,Winter,"48  (96  %  af de tilmeldte,  100  %  af de fremmødte)",50,9 (Efter 7-trinsskalaen),48
11463,2018,Winter,"15  (88  %  af de tilmeldte,  88  %  af de fremmødte)",17,"7,6 (Efter 7-trinsskalaen)",17
11463,2019,Winter,"26  (81  %  af de tilmeldte,  83  %  af de fremmødte)",32,"5,5 (Efter 7-trinsskalaen)",31
11463,2020,Summer,,3,,3
11463,2020,Winter,"38  (88  %  af de tilmeldte,  92  %  af de fremmødte)",43,"7,2 (Efter 7-trinsskalaen)",41
11463,2021,Summer,,3,,3
11463,2021,Winter,"33  (89  %  af de tilmeldte,  94  %  af de fremmødte)",37,"6,3 (Efter 7-trinsskalaen)",35
11463,2022,Summer,,2,,1
11464,2017,Summer,,1,,0
11464,2017,Winter,"43  (89  %  af de tilmeldte,  89  %  af de fremmødte)",48,"5,8 (Efter 7-trinsskalaen)",48
11464,2018,Summer,,2,,2
11464,2018,Winter,"38  (86  %  af de tilmeldte,  86  %  af de fremmødte)",44,"5,7 (Efter 7-trinsskalaen)",44
11464,2019,Winter,"27  (90  %  af de tilmeldte,  93  %  af de fremmødte)",30,"5,2 (Efter 7-trinsskalaen)",29
11464,2020,Summer,,3,,3
11464,2020,Winter,"28  (96  %  af de tilmeldte,  100  %  af de fremmødte)",29,"7,5 (Efter 7-trinsskalaen)",28
11464,2021,Winter,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,"5,9 (Efter 7-trinsskalaen)",16
11465,2017,Summer,"91  (81  %  af de tilmeldte,  86  %  af de fremmødte)",111,"6,6 (Efter 7-trinsskalaen)",105
11465,2018,Summer,"85  (89  %  af de tilmeldte,  89  %  af de fremmødte)",95,"5,4 (Efter 7-trinsskalaen)",95
11465,2019,Summer,"70  (86  %  af de tilmeldte,  89  %  af de fremmødte)",81,"5,7 (Efter 7-trinsskalaen)",78
11465,2020,Summer,"37  (74  %  af de tilmeldte,  82  %  af de fremmødte)",50,"4,8 (Efter 7-trinsskalaen)",45
11465,2021,Summer,"28  (90  %  af de tilmeldte,  96  %  af de fremmødte)",31,"7,6 (Efter 7-trinsskalaen)",29
11465,2022,Summer,"31  (96  %  af de tilmeldte,  96  %  af de fremmødte)",32,"7,8 (Efter 7-trinsskalaen)",32
11466,2017,Summer,"13  (92  %  af de tilmeldte,  100  %  af de fremmødte)",14,"9,1 (Efter 7-trinsskalaen)",13
11466,2018,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,"10,8 (Efter 7-trinsskalaen)",5
11466,2019,Summer,"11  (84  %  af de tilmeldte,  100  %  af de fremmødte)",13,10 (Efter 7-trinsskalaen),11
11466,2020,Summer,"11  (100  %  af de tilmeldte,  100  %  af de fremmødte)",11,"10,5 (Efter 7-trinsskalaen)",11
11466,2020,Winter,"16  (94  %  af de tilmeldte,  100  %  af de fremmødte)",17,"9,6 (Efter 7-trinsskalaen)",16
11466,2021,Winter,"9  (100  %  af de tilmeldte,  100  %  af de fremmødte)",9,10 (Efter 7-trinsskalaen),9
11467,2019,Summer,,5,,3
11467,2020,Summer,,4,,2
11521,2017,Summer,"8  (100  %  af de tilmeldte,  100  %  af de fremmødte)",8,"8,1 (Efter 7-trinsskalaen)",8
11521,2018,Summer,"14  (82  %  af de tilmeldte,  100  %  af de fremmødte)",17,"8,7 (Efter 7-trinsskalaen)",14
11522,2017,Summer,"17  (100  %  af de tilmeldte,  100  %  af de fremmødte)",17,"9,8 (Efter 7-trinsskalaen)",17
11522,2018,Summer,"16  (100  %  af de tilmeldte,  100  %  af de fremmødte)",16,"9,8 (Efter 7-trinsskalaen)",16
11522,2019,Summer,"23  (100  %  af de tilmeldte,  100  %  af de fremmødte)",23,"9,9 (Efter 7-trinsskalaen)",23
11522,2020,Summer,"27  (100  %  af de tilmeldte,  100  %  af de fremmødte)",27,"9,7 (Efter 7-trinsskalaen)",27
11522,2021,Summer,"42  (97  %  af de tilmeldte,  100  %  af de fremmødte)",43,10 (Efter 7-trinsskalaen),42
11522,2022,Summer,"46  (100  %  af de tilmeldte,  100  %  af de fremmødte)",46,"9,9 (Efter 7-trinsskalaen)",46
11525,2017,Summer,"4  (100  %  af de tilmeldte,  100  %  af de fremmødte)",4,Intet eksamensgennemsnit,4
11526,2017,Summer,,1,,1
11526,2018,Summer,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"11,1 (Efter 7-trinsskalaen)",7
11526,2018,Winter,"18  (100  %  af de tilmeldte,  100  %  af de fremmødte)",18,Intet eksamensgennemsnit,18
11526,2020,Winter,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,"8,2 (Efter 7-trinsskalaen)",5
11526,2021,Winter,"28  (100  %  af de tilmeldte,  100  %  af de fremmødte)",28,Intet eksamensgennemsnit,28
11561,2017,Summer,"68  (100  %  af de tilmeldte,  100  %  af de fremmødte)",68,"7,1 (Efter 7-trinsskalaen)",68
11561,2018,Summer,"47  (97  %  af de tilmeldte,  97  %  af de fremmødte)",48,"7,7 (Efter 7-trinsskalaen)",48
11561,2019,Summer,"60  (100  %  af de tilmeldte,  100  %  af de fremmødte)",60,"7,2 (Efter 7-trinsskalaen)",60
11561,2020,Summer,"53  (98  %  af de tilmeldte,  100  %  af de fremmødte)",54,"8,1 (Efter 7-trinsskalaen)",53
11561,2021,Summer,"64  (95  %  af de tilmeldte,  100  %  af de fremmødte)",67,"7,2 (Efter 7-trinsskalaen)",64
11561,2022,Summer,"45  (97  %  af de tilmeldte,  100  %  af de fremmødte)",46,"7,6 (Efter 7-trinsskalaen)",45
11562,2017,Summer,"75  (66  %  af de tilmeldte,  70  %  af de fremmødte)",112,"4,3 (Efter 7-trinsskalaen)",106
11562,2018,Summer,"71  (62  %  af de tilmeldte,  71  %  af de fremmødte)",113,4 (Efter 7-trinsskalaen),100
11562,2019,Summer,"90  (75  %  af de tilmeldte,  78  %  af de fremmødte)",120,"4,3 (Efter 7-trinsskalaen)",115
11562,2020,Summer,"73  (69  %  af de tilmeldte,  77  %  af de fremmødte)",105,"4,5 (Efter 7-trinsskalaen)",94
11562,2021,Summer,"73  (61  %  af de tilmeldte,  73  %  af de fremmødte)",119,"5,3 (Efter 7-trinsskalaen)",100
11562,2021,Winter,,2,,2
11562,2022,Summer,"70  (69  %  af de tilmeldte,  76  %  af de fremmødte)",101,"4,5 (Efter 7-trinsskalaen)",91
11563,2017,Summer,"16  (45  %  af de tilmeldte,  53  %  af de fremmødte)",35,"2,9 (Efter 7-trinsskalaen)",30
11563,2017,Winter,"68  (59  %  af de tilmeldte,  64  %  af de fremmødte)",114,"3,8 (Efter 7-trinsskalaen)",105
11563,2018,Summer,"14  (60  %  af de tilmeldte,  70  %  af de fremmødte)",23,"3,6 (Efter 7-trinsskalaen)",20
11563,2018,Winter,"48  (77  %  af de tilmeldte,  84  %  af de fremmødte)",62,"5,5 (Efter 7-trinsskalaen)",57
11563,2019,Summer,"8  (88  %  af de tilmeldte,  100  %  af de fremmødte)",9,"5,8 (Efter 7-trinsskalaen)",8
11563,2019,Winter,"40  (67  %  af de tilmeldte,  76  %  af de fremmødte)",59,"5,2 (Efter 7-trinsskalaen)",52
11563,2020,Summer,"10  (100  %  af de tilmeldte,  100  %  af de fremmødte)",10,"4,8 (Efter 7-trinsskalaen)",10
11563,2020,Winter,"31  (65  %  af de tilmeldte,  79  %  af de fremmødte)",47,"4,7 (Efter 7-trinsskalaen)",39
11563,2021,Summer,"9  (69  %  af de tilmeldte,  75  %  af de fremmødte)",13,"3,4 (Efter 7-trinsskalaen)",12
11563,2021,Winter,"56  (75  %  af de tilmeldte,  82  %  af de fremmødte)",74,"5,2 (Efter 7-trinsskalaen)",68
11563,2022,Summer,"7  (63  %  af de tilmeldte,  87  %  af de fremmødte)",11,"3,5 (Efter 7-trinsskalaen)",8
11569,2017,Summer,"17  (100  %  af de tilmeldte,  100  %  af de fremmødte)",17,"9,4 (Efter 7-trinsskalaen)",17
11569,2018,Summer,"23  (100  %  af de tilmeldte,  100  %  af de fremmødte)",23,"8,8 (Efter 7-trinsskalaen)",23
11569,2019,Summer,"19  (100  %  af de tilmeldte,  100  %  af de fremmødte)",19,"8,9 (Efter 7-trinsskalaen)",19
11569,2020,Summer,"21  (91  %  af de tilmeldte,  100  %  af de fremmødte)",23,Intet eksamensgennemsnit,21
11569,2021,Summer,"14  (100  %  af de tilmeldte,  100  %  af de fremmødte)",14,8 (Efter 7-trinsskalaen),14
11569,2022,Summer,"7  (100  %  af de tilmeldte,  100  %  af de fremmødte)",7,"7,9 (Efter 7-trinsskalaen)",7
11619,2017,Summer,"5  (100  %  af de tilmeldte,  100  %  af de fremmødte)",5,Intet eksamensgennemsnit,5
11619,2018,Summer,,3,,3
