Course code,Academic Year,Year,Season,Antal bestået,Antal tilmeldte,Eksamensgennemsnit,Fremmødte,Engelsk titel,Undervisningssprog,Point( ECTS ),Kursustype,Evalueringsform,Hjælpemidler,Bedømmelsesform,Institut,Mulighed for GRØN DYST deltagelse,Ekstern samarbejdsinstitution,forudsætninger
42282,2019-2020,2019,Winter,68,69,"9,1",69,Smart Cities,Engelsk,5,Kandidat,Bedømmelse af øvelser og rapport(er) Individualiseret grupperapport og mundtlig præsentation,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ja,Ja,Ja
42282,2019-2020,2020,Summer,53,54,"8,4",54,Smart Cities,Engelsk,5,Kandidat,Bedømmelse af øvelser og rapport(er) Individualiseret grupperapport og mundtlig præsentation,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ja,Ja,Ja
42282,2020-2021,2021,Summer,62,64,"9,3",64,Smart Cities,Engelsk,5,Kandidat,Bedømmelse af øvelser og rapport(er) Individualiseret grupperapport og mundtlig præsentation,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ja,Ja,Ja
42282,2021-2022,2022,Summer,73,76,"9,9",76,Smart Cities,Engelsk,5,Kandidat,"Bedømmelse af øvelser og rapport(er) kursusøvelser (20%), grupperapport (50%), individuelt bidrag (10%) og mundtlig præsentation (20%) Den afsluttende eksamen baseres på gruppeplakat eller præsentation efterfulgt af spørgsmål og svar. Datoen for eksamen vil være den 24. juni",Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ja,Ja,Nej
42340,2017-2018,2018,Summer,59,61,"8,8",59,Sustainability in engineering solutions,Dansk,5,Bachelor,Skriftlig eksamen og bedømmelse af rapport(er) Evaluering vil foregå ved bedømmelse af projektaflevering samt en skriftlig multiple choice prøve efter anden uge.,Tilladt,intern bedømmelse,Institut42 DTU Management Engineering,Ja,Ja,Nej
42340,2018-2019,2019,Summer,41,41,"9,3",41,Sustainability in engineering solutions,Dansk,5,Bachelor,Skriftlig eksamen og bedømmelse af rapport(er) Evaluering vil foregå ved bedømmelse af projektaflevering samt en skriftlig multiple choice prøve efter anden uge.,Tilladt,intern bedømmelse,"Institut42 Institutfor Systemer, Produktion og Ledelse",Ja,Ja,Nej
42340,2019-2020,2020,Summer,75,84,"7,7",81,Sustainability in engineering solutions,Dansk,5,Bachelor,"Skriftlig eksamen og bedømmelse af rapport(er) Evaluering vil foregå ved bedømmelse af projektaflevering samt en skriftlig multiple choice prøve efter anden uge. Som følge af Covid-19 vil evalueringen være helhedsbedømmelse på baggrund af individuelle projektafleveringer som er delt op på flere afleveringer i løbet af kurset, en multiple choice i starten af 2. uge, samt præsentationer på de sidste dage af kurset.",Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ja,Ja,Nej
42340,2020-2021,2021,Summer,57,58,"10,7",57,Sustainability in engineering solutions,Dansk,5,Bachelor,Skriftlig eksamen og bedømmelse af rapport(er) Evaluering vil foregå som helhedsvurdering ved bedømmelse af individualiseret grupperapport og præsentationer samt en skriftlig multiple choice prøve efter anden uge.,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ja,Ja,Nej
42340,2021-2022,2022,Summer,82,82,"10,2",82,Sustainability in engineering solutions,Dansk,5,Bachelor,Skriftlig eksamen og bedømmelse af rapport(er) Evaluering vil foregå som helhedsvurdering ved bedømmelse af individualiseret grupperapport og 1-3 præsentationer samt en skriftlig multiple choice prøve efter anden uge. Gruppestørrelse er 3-7 personer. Eksamensvarighed Skriftlig eksamen: 1 time,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ja,Ja,Nej
42348,2018-2019,2018,Winter,19,20,"9,5",19,Sustainable development of emerging technologies,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) 75% baseres på den skriftlige rapport (med extern censor) og på klassepræsentationer af projektarbejde (lærernes evaluering). 25% baseres på individuelle peer review af rapporter fra de andre grupper.,Tilladt,ekstern censur,"Institut42 Institutfor Systemer, Produktion og Ledelse",Ja,Ja,Ja
42348,2019-2020,2019,Winter,24,25,"9,8",24,Sustainable development of emerging technologies,Engelsk,5,Kandidat,"Bedømmelse af opgave(r)/rapport(er) Helhedsvurdering baseret på deltagelse i projektarbejde, den skriftlige rapport (med extern censor), på klassepræsentationer af projektarbejde (lærernes evaluering) samt på individuelle peer review af rapporter fra de andre grupper.",Tilladt,ekstern censur,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ja,Ja,Ja
42349,2017-2018,2017,Winter,26,26,"10,3",26,"Sustainability challenges I, Systems thinking",Engelsk,"7,5",Kandidat,Mundtlig eksamen,Tilladt,intern bedømmelse,88 Andre kurser,Ja,Ja,Nej
42349,2018-2019,2018,Winter,43,43,"10,3",43,"Sustainability challenges I, Systems thinking",Engelsk,"7,5",Kandidat,Mundtlig eksamen,Tilladt,intern bedømmelse,88 Andre kurser,Ja,Ja,Nej
42349,2019-2020,2019,Winter,28,29,"9,4",28,"Sustainability challenges I, Systems thinking",Engelsk,"7,5",Kandidat,Mundtlig eksamen,Tilladt,intern bedømmelse,88 Andre kurser,Ja,Ja,Nej
42350,2017-2018,2017,Winter,18,20,"9,9",18,"Sustainability challenges II, Specific systems and capstone project",Engelsk,"7,5",Kandidat,Bedømmelse af opgave(r)/rapport(er),Tilladt,intern bedømmelse,88 Andre kurser,Ja,Ja,Ja
42350,2018-2019,2018,Winter,28,28,"9,6",28,"Sustainability challenges II, Specific systems and capstone project",Engelsk,"7,5",Kandidat,Bedømmelse af opgave(r)/rapport(er),Tilladt,intern bedømmelse,88 Andre kurser,Ja,Ja,Ja
42350,2019-2020,2019,Winter,19,20,"9,8",19,"Sustainability challenges II, Specific systems and capstone project",Engelsk,"7,5",Kandidat,Bedømmelse af opgave(r)/rapport(er),Tilladt,intern bedømmelse,88 Andre kurser,Ja,Ja,Ja
42351,2017-2018,2017,Winter,166,166,"10,5",166,Sustainability in management,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er),Tilladt,intern bedømmelse,Institut42 DTU Management Engineering,Måske,Ja,Ja
42351,2018-2019,2018,Winter,122,125,"9,3",122,Sustainability in management,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Der er quizzes og der skal afleveres to delrapporter i løbet af semestret. Aflevering af projektrapport ved kursets afslutning.,Tilladt,intern bedømmelse,"Institut42 Institutfor Systemer, Produktion og Ledelse",Måske,Ja,Ja
42351,2019-2020,2019,Winter,150,150,"9,9",150,Sustainability in management,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Evalueringen baseres på: 1) to mid-term individuelle opgaver; 2) en end-term gruppe-rapport; 3) en end-term individuel rapport tilknyttet gruppearbejdet,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Måske,Ja,Ja
42351,2020-2021,2020,Winter,230,232,"9,3",230,Sustainability in management,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Evalueringen er en helhedsvurdering baseret på: 1) to mid-term individuelle opgaver; 2) en end-term gruppe-rapport; 3) en end-term individuel rapport tilknyttet gruppearbejdet,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Måske,Ja,Ja
42351,2021-2022,2021,Winter,189,191,"9,9",189,Sustainability in management,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Evalueringen er en helhedsvurdering baseret på: 1) to mid-term individuelle opgaver; 2) to multiple choice tests i løbet af semestret; 3) én end-term individualiseret gruppe-rapport,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Måske,Ja,Ja
42370,2020-2021,2021,Summer,134,136,"8,7",134,Design of Production Logistic Systems,Engelsk,5,Kandidat,Mundtlig eksamen og bedømmelse af rapport(er) Rapporter (70%) og mundtlig eksamen (30%),Tilladt,ekstern censur,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Nej
42371,2017-2018,2018,Summer,99,99,"9,7",99,Design of Lean Production and Service Systems,Engelsk,10,Kandidat,Mundtlig eksamen og bedømmelse af rapport(er) Rapport (70%) Mundtlig eksamen (30%),Tilladt,ekstern censur,Institut42 DTU Management Engineering,Ikke oplyst,Ja,Ja
42371,2018-2019,2019,Summer,95,96,"9,1",95,Design of Lean Production and Service Systems,Engelsk,10,Kandidat,Mundtlig eksamen og bedømmelse af rapport(er) Rapport (70%) Mundtlig eksamen (30%),Tilladt,ekstern censur,"Institut42 Institutfor Systemer, Produktion og Ledelse",Ikke oplyst,Ja,Ja
42371,2019-2020,2020,Summer,114,117,9,114,Design of Lean Production and Service Systems,Engelsk,10,Kandidat,Mundtlig eksamen og bedømmelse af rapport(er) Rapport (60%) Mundtlig eksamen (25%) Multiple choise test (15%) En multiple choise test er indlagt den sidste undervisningsdag. Denne test tæller 15% af karakteren,Tilladt,ekstern censur,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja
42372,2017-2018,2017,Winter,78,78,"8,7",78,Life Cycle Assessment of Products and Systems,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er) Der afleveres individuelle opgaver og en rapport over et livscyklusvurderingsarbejde udført i samarbejde med en ekstern rekvirent.,Tilladt,intern bedømmelse,Institut42 DTU Management Engineering,Måske,Ja,Ja
42372,2018-2019,2018,Winter,79,79,"8,5",79,Life Cycle Assessment of Products and Systems,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er) Der afleveres individuelle opgaver og en rapport over et livscyklusvurderingsarbejde udført i samarbejde med en ekstern rekvirent.,Tilladt,intern bedømmelse,"Institut42 Institutfor Systemer, Produktion og Ledelse",Måske,Ja,Ja
42372,2019-2020,2019,Winter,126,128,"8,8",126,Life Cycle Assessment of Products and Systems,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er) Der afleveres individuelle opgaver (50% af karakter) og en rapport & præsentationer over et livscyklusvurderingsarbejde udført i samarbejde med en ekstern rekvirent (50% af karakter).,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Måske,Ja,Ja
42372,2020-2021,2020,Winter,144,145,"8,8",144,Life Cycle Assessment of Products and Systems,Engelsk,10,Kandidat,Bedømmelse af opgave(r)/rapport(er) Der afleveres individuelle opgaver (50% af karakter) og en rapport & præsentationer over et livscyklusvurderingsarbejde udført i samarbejde med en ekstern rekvirent (50% af karakter).,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Måske,Ja,Ja
42372,2021-2022,2021,Winter,220,225,"8,5",225,Life Cycle Assessment of Products and Systems,Engelsk,10,Kandidat,"Bedømmelse af opgave(r)/rapport(er) Der afleveres 6 individuelle opgaver (50% af karakter, alle opgaver overvejes til evalueringen) og en rapport & præsentationer over et livscyklusvurderingsarbejde udført i samarbejde med en ekstern rekvirent (50% af karakter)",Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Måske,Ja,Ja
42373,2018-2019,2018,Winter,16,16,9,16,Implementation and Performance management,Engelsk,5,Kandidat,Mundtlig eksamen og bedømmelse af rapport(er) Den endelige karakter beror på en samlet vurdering af den studerendes konkrete indsats i kurset samt kvaliteten af de respektive afleveringer inkl. den mundtlige eksamen.,Tilladt,ekstern censur,"Institut42 Institutfor Systemer, Produktion og Ledelse",Ikke oplyst,Ja,Ja
42373,2019-2020,2020,Summer,38,42,"7,9",38,Human factors and Implementation management,Engelsk,5,Kandidat,"Bedømmelse af opgave(r)/rapport(er) Bedømmelse af opgave(r)/rapport(er) Hver studerende afleverer en individuel portfolio opgave. Den består af individuelle opgaver, der skal afleveres i løbet af kurset. Karakteren gives på baggrund portfolio opgaven.",Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja
42373,2020-2021,2021,Summer,79,81,"9,8",79,Human factors and Implementation management,Engelsk,5,Kandidat,"Bedømmelse af opgave(r)/rapport(er) Hver studerende afleverer en individuel portfolio opgave. Den består af individuelle opgaver, der skal afleveres i løbet af kurset. Karakteren gives på baggrund portfolio opgaven.",Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja
42375,2021-2022,2022,Summer,72,75,"10,2",72,Advanced life-cycle assessment,Engelsk,5,Kandidat,"Bedømmelse af opgave(r)/rapport(er) Samlet vurdering af tre skriftlige opgaver baseret på casestudie-arbejde, som skal afleveres i løbet og efter afslutningen af kurset",Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Måske,Ja,Ja
42376,2017-2018,2017,Winter,27,29,"9,1",29,Operations Management in Health Care and Service Systems,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Rapport (100%),Tilladt,intern bedømmelse,Institut42 DTU Management Engineering,Ikke oplyst,Ja,Ja
42376,2018-2019,2018,Winter,26,29,"9,2",28,Operations Management in Health Care and Service Systems,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Rapport (100%),Tilladt,intern bedømmelse,"Institut42 Institutfor Systemer, Produktion og Ledelse",Ikke oplyst,Ja,Ja
42377,2017-2018,2018,Summer,28,28,"10,4",28,Life Cycle Management in industry,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Bedømmelsen omfatter også Multiple Choice tests og en individuel mundtlig præsentation.,Tilladt,intern bedømmelse,Institut42 DTU Management Engineering,Måske,Ja,Ja
42377,2018-2019,2019,Summer,40,40,"10,2",40,Life Cycle Management in industry,Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Bedømmelsen omfatter også Multiple Choice tests og en individuel mundtlig præsentation.,Tilladt,intern bedømmelse,"Institut42 Institutfor Systemer, Produktion og Ledelse",Måske,Ja,Ja
42378,2020-2021,2020,Winter,17,17,"11,1",17,"Assessing health, environmental and life cycle impacts",Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Overall assessment of individualized group reports and individual reports.,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Måske,Ja,Ja
42378,2021-2022,2022,Summer,23,23,10,23,"Assessing health, environmental and life cycle impacts",Engelsk,5,Kandidat,Bedømmelse af opgave(r)/rapport(er) Overall assessment of 2 individualized group reports (draft and final version of the same report) and 2 individual reports (draft and final version of the same report) + in-class presentations,Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Måske,Ja,Ja
42380,2019-2020,2020,Summer,83,84,"9,3",83,Supply Chain Analytics,Engelsk,5,Kandidat,Skriftlig eksamen og bedømmelse af rapport(er) En generel vurdering vil blive benyttet,Tilladt,ekstern censur,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja
42380,2020-2021,2021,Summer,136,143,"8,8",139,Supply Chain Analytics,Engelsk,5,Kandidat,"Skriftlig eksamen og bedømmelse af rapport(er) To individualiserede grupperapporter, der skal afleveres i løbet af semesteret. En generel vurdering vil blive benyttet.",Tilladt,ekstern censur,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja
42380,2021-2022,2022,Summer,142,154,"6,9",150,Supply Chain Analytics,Engelsk,5,Kandidat,"Skriftlig eksamen og bedømmelse af rapport(er) To individualiserede grupperapporter, der skal afleveres i løbet af semesteret. En generel vurdering vil blive benyttet. Eksamensvarighed Skriftlig eksamen: 3 timer",Tilladt,ekstern censur,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja
42380,2022-2023,2023,Summer,123,145,"5,8",139,Supply Chain Analytics,Engelsk,5,Kandidat,"Skriftlig eksamen I løbet af kurset afleveres to skriftlige gruppeopgaver, som alle skal godkendes for at den studerende kan deltage i den skriftlige eksamen. Den endelige karakter er baseret på den skriftlige eksamen. Eksamensvarighed Skriftlig eksamen: 3 timer",Tilladt,ekstern censur,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja
42380,2023-2024,2024,Summer,106,131,"5,4",127,Supply Chain Analytics,Engelsk,5,Kandidat,"Skriftlig eksamen I løbet af kurset afleveres to skriftlige gruppeopgaver, som alle skal godkendes for at den studerende kan deltage i den skriftlige eksamen. Den endelige karakter er baseret på den skriftlige eksamen. Der vil ikke være internetadgang ved den skriftlige eksamen. Eksamensvarighed Skriftlig eksamen: 3 timer",Tilladt,ekstern censur,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ikke oplyst,Ja,Ja
42381,2020-2021,2021,Summer,37,37,"10,4",37,Sustainable Freight and Transport Logistics,Engelsk,5,Kandidat,"Skriftlig eksamen og bedømmelse af opgave(r) To opgaver i løbet af kurset, der tæller 20% og 40% af karakteren. Den første opgave er en individuel opgave, mens den anden opgave er en gruppeopgave. Den afsluttende skriftlige eksamen tæller 40% af karakteren.",Tilladt,intern bedømmelse,"Institut42 Institutfor Teknologi, Ledelse og Økonomi",Ja,Ja,Ja
